pair_id,image_id_a,image_id_b,constraint_type,support_count,sources,review_batches,notes,had_conflict
15311_15380,15311,15380,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=74|candidate_chip=153|rank=2 || query_chip=153|candidate_chip=74|rank=10,False
15311_15386,15311,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=153|candidate_chip=48|rank=7,False
15311_15391,15311,15391,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=137|candidate_chip=153|rank=3,False
15416_15311,15311,15416,cannot-link,1,user_manual_review_reject_merge_20260419,texas_cluster_review_boards_v1,user_rejected_constrained_merge_candidate_15416_15311,False
15312_15343,15312,15343,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=104|candidate_chip=211|rank=10,False
15312_15397,15312,15397,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=104|candidate_chip=82|rank=8,False
15312_15405,15312,15405,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=150|candidate_chip=104|rank=9,False
15312_15417,15312,15417,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=104|candidate_chip=146|rank=7,False
15312_15418,15312,15418,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=104|candidate_chip=72|rank=1,False
15312_15474,15312,15474,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=104|candidate_chip=102|rank=6,False
15313_15430,15313,15430,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=198|candidate_chip=75|rank=8,False
15314_15329,15314,15329,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=131|candidate_chip=242|rank=8,False
15314_15377,15314,15377,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=239|candidate_chip=242|rank=6,False
15314_15386,15314,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=48|candidate_chip=242|rank=9,False
15314_15413,15314,15413,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=124|candidate_chip=242|rank=1,False
15314_15453,15314,15453,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=165|candidate_chip=242|rank=10,False
15314_15470,15314,15470,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=157|candidate_chip=242|rank=9,False
15315_15332,15315,15332,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=238|candidate_chip=207|rank=8,False
15315_15345,15315,15345,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=207|candidate_chip=225|rank=8 || query_chip=225|candidate_chip=207|rank=4,False
15315_15380,15315,15380,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=74|candidate_chip=207|rank=4,False
15315_15388,15315,15388,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=207|candidate_chip=140|rank=10,False
15315_15394,15315,15394,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=71|candidate_chip=207|rank=10,False
15315_15395,15315,15395,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=207|candidate_chip=147|rank=7,False
15315_15474,15315,15474,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=207|candidate_chip=102|rank=6,False
15315_15477,15315,15477,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=227|candidate_chip=207|rank=10,False
15316_15317,15316,15317,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=250|candidate_chip=233|rank=7,False
15316_15318,15316,15318,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=250|candidate_chip=277|rank=8,False
15316_15325,15316,15325,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=250|candidate_chip=151|rank=9,False
15316_15340,15316,15340,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=250|candidate_chip=57|rank=1 || query_chip=57|candidate_chip=250|rank=3,False
15316_15363,15316,15363,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=13|candidate_chip=250|rank=4,False
15316_15382,15316,15382,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=250|candidate_chip=256|rank=10,False
15316_15414,15316,15414,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15316|xgb_prob=-0.002045|ambiguity=0.0,False
15316_15451,15316,15451,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15316|xgb_prob=0.191173|ambiguity=0.191173,False
15316_15461,15316,15461,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=250|candidate_chip=222|rank=6,False
15317_15333,15317,15333,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=233|candidate_chip=141|rank=5,False
15317_15352,15317,15352,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=233|candidate_chip=19|rank=2,False
15317_15367,15317,15367,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=233|candidate_chip=101|rank=6,False
15317_15443,15317,15443,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=233|candidate_chip=10|rank=7,False
15317_15461,15317,15461,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=233|candidate_chip=222|rank=4 || query_chip=222|candidate_chip=233|rank=10,False
15318_15328,15318,15328,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=88|candidate_chip=277|rank=5,False
15318_15331,15318,15331,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=37|candidate_chip=277|rank=10,False
15318_15362,15318,15362,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=43|candidate_chip=277|rank=8,False
15318_15382,15318,15382,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=256|candidate_chip=277|rank=9,False
15318_15386,15318,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=48|candidate_chip=277|rank=10,False
15318_15402,15318,15402,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=158|candidate_chip=277|rank=9,False
15318_15457,15318,15457,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=265|candidate_chip=277|rank=7,False
15319_15335,15319,15335,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=257|candidate_chip=223|rank=5,False
15319_15336,15319,15336,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_001:15319|xgb_prob=0.532949|ambiguity=0.532949,False
15319_15354,15319,15354,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=257|candidate_chip=109|rank=3,False
15319_15389,15319,15389,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=257|candidate_chip=228|rank=1,False
15319_15393,15319,15393,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=187|candidate_chip=257|rank=6,False
15319_15398,15319,15398,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=139|candidate_chip=257|rank=2,False
15319_15403,15319,15403,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=257|candidate_chip=199|rank=9,False
15319_15405,15319,15405,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=150|candidate_chip=257|rank=5,False
15319_15445,15319,15445,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=257|candidate_chip=5|rank=8,False
15319_15448,15319,15448,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=257|candidate_chip=14|rank=10,False
15319_15460,15319,15460,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=127|candidate_chip=257|rank=3,False
15319_15463,15319,15463,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=160|candidate_chip=257|rank=9,False
15319_15465,15319,15465,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=257|candidate_chip=180|rank=4,False
15319_15475,15319,15475,cannot-link,2,external_mapped_no_match_top10|old_kaggle_manual_review,external_hotspotter_review_v1|manual_pair_review_v1,query_chip=257|candidate_chip=162|rank=2 || candidate_type=yes|candidate_key=seed_expand:comp_001:15319|xgb_prob=0.331727|ambiguity=0.331727,False
15320_15355,15320,15355,cannot-link,1,user_manual_review_trim_cluster_20260419,texas_cluster_review_boards_v1,user_marked_15355_as_outsider_from_cluster_269,False
15320_15428,15320,15428,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=8|candidate_chip=52|rank=3,False
15322_15414,15322,15414,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15322|xgb_prob=0.262015|ambiguity=0.262015,False
15322_15437,15322,15437,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15322|xgb_prob=0.235148|ambiguity=0.235148,False
15322_15451,15322,15451,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15322|xgb_prob=0.423372|ambiguity=0.423372,False
15323_15337,15323,15337,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=111|candidate_chip=266|rank=2,False
15323_15386,15323,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=111|candidate_chip=48|rank=1,False
15323_15395,15323,15395,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=111|candidate_chip=147|rank=8,False
15323_15407,15323,15407,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=111|candidate_chip=268|rank=7,False
15323_15413,15323,15413,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=111|candidate_chip=124|rank=10,False
15323_15458,15323,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=111|candidate_chip=51|rank=3,False
15324_15370,15324,15370,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=179|candidate_chip=63|rank=7,False
15324_15428,15324,15428,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=63|candidate_chip=8|rank=7,False
15324_15430,15324,15430,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=63|candidate_chip=198|rank=5,False
15324_15440,15324,15440,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=63|candidate_chip=270|rank=8,False
15324_15441,15324,15441,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=63|candidate_chip=1|rank=1,False
15324_15451,15324,15451,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=63|candidate_chip=240|rank=4,False
15325_15331,15325,15331,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=37|candidate_chip=151|rank=3,False
15325_15362,15325,15362,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=43|candidate_chip=151|rank=10,False
15325_15406,15325,15406,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=110|candidate_chip=151|rank=1,False
15325_15413,15325,15413,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=124|candidate_chip=151|rank=6,False
15325_15461,15325,15461,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=222|candidate_chip=151|rank=3,False
15325_15477,15325,15477,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=227|candidate_chip=151|rank=5,False
15326_15381,15326,15381,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=96|candidate_chip=159|rank=7,False
15327_15328,15327,15328,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=88|candidate_chip=93|rank=1,False
15327_15406,15327,15406,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=110|candidate_chip=93|rank=10,False
15327_15413,15327,15413,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=124|candidate_chip=93|rank=2,False
15327_15430,15327,15430,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=198|candidate_chip=93|rank=5,False
15327_15452,15327,15452,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=26|candidate_chip=93|rank=6,False
15328_15383,15328,15383,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=88|candidate_chip=267|rank=4,False
15328_15415,15328,15415,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=156|candidate_chip=88|rank=5,False
15328_15430,15328,15430,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=88|candidate_chip=198|rank=10,False
15328_15457,15328,15457,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=88|candidate_chip=265|rank=3,False
15329_15332,15329,15332,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=238|candidate_chip=131|rank=2,False
15329_15342,15329,15342,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=6|candidate_chip=131|rank=8 || query_chip=131|candidate_chip=6|rank=1,False
15329_15351,15329,15351,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=131|candidate_chip=244|rank=9,False
15329_15369,15329,15369,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=213|candidate_chip=131|rank=9,False
15329_15374,15329,15374,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=193|candidate_chip=131|rank=2 || query_chip=131|candidate_chip=193|rank=3,False
15329_15381,15329,15381,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=96|candidate_chip=131|rank=10,False
15329_15382,15329,15382,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=256|candidate_chip=131|rank=4 || query_chip=131|candidate_chip=256|rank=10,False
15329_15387,15329,15387,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=131|candidate_chip=214|rank=7,False
15329_15394,15329,15394,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=71|candidate_chip=131|rank=2,False
15329_15411,15329,15411,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=169|candidate_chip=131|rank=5 || query_chip=131|candidate_chip=169|rank=6,False
15329_15477,15329,15477,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=227|candidate_chip=131|rank=9,False
